id,ticker,stock,industry
1188356c-25b6-11ec-9423-8c859079d2ba,SBICARD,SBI Cards And Payment Services Ltd.,Finance - NBFC
118835da-25b6-11ec-bb34-8c859079d2ba,539148,Shivalik Rasayan Ltd.,Pesticides & Agrochemicals
11883652-25b6-11ec-9a79-8c859079d2ba,540980,The Yamuna Syndicate Ltd.,Trading
118836ca-25b6-11ec-8e2d-8c859079d2ba,AMBER,Amber Enterprises India Ltd.,Air Conditioners
11883742-25b6-11ec-abca-8c859079d2ba,CNOVAPETRO,CIL Nova Petrochemicals Ltd.,Textile - Spinning
118837b0-25b6-11ec-8906-8c859079d2ba,FSC,Future Supply Chain Solutions Ltd.,Logistics
11883828-25b6-11ec-a65b-8c859079d2ba,540703,Provestment Services Ltd.,Finance - Investment
1188389e-25b6-11ec-a143-8c859079d2ba,541096,Bharat Parenterals Ltd.,Pharmaceuticals & Drugs
1188390c-25b6-11ec-b992-8c859079d2ba,534535,Bio Green Papers Ltd.,Paper & Paper Products
11883986-25b6-11ec-b2f2-8c859079d2ba,535279,Bothra Metals & Alloys Ltd.,Aluminium & Aluminium Products
118839f4-25b6-11ec-8c39-8c859079d2ba,540735,Iris Business Services Ltd.,BPO-ITeS
11883a6c-25b6-11ec-9663-8c859079d2ba,TCIEXP,TCI Express Ltd.,Logistics
11883ada-25b6-11ec-aa3c-8c859079d2ba,TRITURBINE,Triveni Turbine Ltd.,Engineering - Industrial Equipments
11883b52-25b6-11ec-934a-8c859079d2ba,ESSARSHPNG,Essar Shipping Ltd.,Shipping
11883bc0-25b6-11ec-aebe-8c859079d2ba,ANURAS,Anupam Rasayan India Ltd.,Chemicals
11883c38-25b6-11ec-ab25-8c859079d2ba,540728,Sayaji Industries Ltd.,Consumer Food
11883ca6-25b6-11ec-9877-8c859079d2ba,APOLSINHOT,Apollo Sindoori Hotels Ltd.,"Hotel, Resort & Restaurants"
11883d1e-25b6-11ec-a428-8c859079d2ba,DBL,Dilip Buildcon Ltd.,Construction - Real Estate
11883d8c-25b6-11ec-be2d-8c859079d2ba,541999,Genera Agri Corp Ltd.,Agriculture
11883e06-25b6-11ec-be5d-8c859079d2ba,MASFIN,MAS Financial Services Ltd.,Finance Term Lending
11883e74-25b6-11ec-be41-8c859079d2ba,SHARDACROP,Sharda Cropchem Ltd.,Chemicals
11883ee8-25b6-11ec-910a-8c859079d2ba,538401,Maestros Electronics & Telecommunications Systems Ltd.,Telecommunication - Equipment
11883f58-25b6-11ec-a0d0-8c859079d2ba,BALAXI,Balaxi Pharmaceuticals Ltd.,Trading
11883fd0-25b6-11ec-93a9-8c859079d2ba,KALYANKJIL,Kalyan Jewellers India Ltd.,Diamond  &  Jewellery
1188403e-25b6-11ec-9136-8c859079d2ba,NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd.,Fertilizers
118840b6-25b6-11ec-ae1b-8c859079d2ba,BOHRA,Bohra Industries Ltd.,Fertilizers
11884124-25b6-11ec-8af2-8c859079d2ba,533602,Lesha Industries Ltd.,Finance - Investment
1188419c-25b6-11ec-8b13-8c859079d2ba,CARERATING,Care Ratings Ltd.,Ratings
1188420a-25b6-11ec-9dbf-8c859079d2ba,542123,The Phosphate Company Ltd.,Fertilizers
11884282-25b6-11ec-a856-8c859079d2ba,540405,Oceanic Foods Ltd.,Consumer Food
118842f0-25b6-11ec-b21a-8c859079d2ba,VAISHALI,Vaishali Pharma Ltd.,Pharmaceuticals & Drugs
11884368-25b6-11ec-9c4e-8c859079d2ba,NAVKARCORP,Navkar Corporation Ltd.,Logistics
118843d8-25b6-11ec-8ba1-8c859079d2ba,534623,Jupiter Infomedia Ltd.,BPO-ITeS
1188444c-25b6-11ec-9f5e-8c859079d2ba,541400,Zim Laboratories Ltd.,Pharmaceuticals & Drugs
118844c6-25b6-11ec-ada0-8c859079d2ba,539599,Kotia Enterprises Ltd.,Textile
11884534-25b6-11ec-a7df-8c859079d2ba,ARVSMART,Arvind Smartspaces Ltd.,Construction - Real Estate
118845ac-25b6-11ec-a541-8c859079d2ba,JISLDVREQS,Jain Irrigation Systems Ltd. (DVR),Miscellaneous
11884624-25b6-11ec-87f2-8c859079d2ba,538786,Citizen Infoline Ltd.,IT - Software
11884692-25b6-11ec-baa8-8c859079d2ba,HEXATRADEX,Hexa Tradex Ltd.,Trading
11884700-25b6-11ec-91bc-8c859079d2ba,ATGL,Adani Total Gas Ltd.,Gas Transmission-Marketing
11884778-25b6-11ec-9d18-8c859079d2ba,BARBEQUE,Barbeque-Nation Hospitality Ltd.,"Hotel, Resort & Restaurants"
118847e6-25b6-11ec-b29a-8c859079d2ba,539195,Pocl Enterprises Ltd.,Metal - Non Ferrous
1188485e-25b6-11ec-b41c-8c859079d2ba,BHAGYAPROP,Bhagyanagar Properties Ltd.,Construction - Real Estate
118848d8-25b6-11ec-ab6e-8c859079d2ba,DCAL,Dishman Carbogen Amcis Ltd.,Pharmaceuticals & Drugs
11884946-25b6-11ec-9119-8c859079d2ba,DUCON,Ducon Infratechnologies Ltd.,IT - Hardware
118849b4-25b6-11ec-8be9-8c859079d2ba,5PAISA,5Paisa Capital Ltd.,Finance - Stock Broking
11884a28-25b6-11ec-993a-8c859079d2ba,IIFLWAM,IIFL Wealth Management Ltd.,Finance - Others
11884aa2-25b6-11ec-8c23-8c859079d2ba,AFFLE,Affle (India) Ltd.,Telecommunication - Equipment
11884b10-25b6-11ec-a9e9-8c859079d2ba,JASH,Jash Engineering Ltd.,Engineering - Industrial Equipments
11884b88-25b6-11ec-9e1f-8c859079d2ba,NAZARA,Nazara Technologies Ltd.,IT - Software
11884bf6-25b6-11ec-bca6-8c859079d2ba,SADBHIN,Sadbhav Infrastructure Project Ltd.,Engineering - Construction
11884c6e-25b6-11ec-8c39-8c859079d2ba,STEELCITY,Steel City Securities Ltd.,Finance - Stock Broking
11884ce6-25b6-11ec-b1c5-8c859079d2ba,538382,West Leisure Resorts Ltd.,"Hotel, Resort & Restaurants"
11884d54-25b6-11ec-8b2d-8c859079d2ba,VISHWARAJ,Vishwaraj Sugar Industries Ltd.,Sugar
11884dcc-25b6-11ec-8fe6-8c859079d2ba,SCHNEIDER,Schneider Electric Infrastructure Ltd.,Electric Equipment
11884e46-25b6-11ec-97b4-8c859079d2ba,RTNINDIA,RattanIndia Enterprises Ltd.,Miscellaneous
11884eb4-25b6-11ec-ba01-8c859079d2ba,ZUARI,Zuari Agro Chemicals Ltd.,Fertilizers
11884f28-25b6-11ec-8ee7-8c859079d2ba,533896,Fervent Synergies Ltd.,Trading
11884f98-25b6-11ec-a481-8c859079d2ba,GLOBE,Globe Textiles (India) Ltd.,Textile
11885010-25b6-11ec-869f-8c859079d2ba,THOMASCOTT,Thomas Scott (India) Ltd.,Retailing
1188507e-25b6-11ec-b398-8c859079d2ba,SCHAND,S Chand And Company Ltd.,Printing And Publishing
118850f6-25b6-11ec-8053-8c859079d2ba,538928,Karnavati Finance Ltd.,Finance - Investment
1188516e-25b6-11ec-8dce-8c859079d2ba,538935,Abhishek Finlease Ltd.,Finance - NBFC
118851dc-25b6-11ec-9d71-8c859079d2ba,539986,Commercial Syn Bags Ltd.,Plastic Products
11885254-25b6-11ec-ae79-8c859079d2ba,540144,DRA Consultants Ltd.,Engineering
118852c2-25b6-11ec-a4d4-8c859079d2ba,RHIM,RHI Magnesita India Ltd.,Refractories
1188533a-25b6-11ec-8d70-8c859079d2ba,COFFEEDAY,Coffee Day Enterprises Ltd.,"Hotel, Resort & Restaurants"
118853a8-25b6-11ec-b3c2-8c859079d2ba,534060,PMC Fincorp Ltd.,Finance - Investment
1188541e-25b6-11ec-b0f1-8c859079d2ba,539911,Svarnim Trade Udyog Ltd.,Finance - Investment
1188548c-25b6-11ec-b021-8c859079d2ba,AMIORG,AMI Organics Ltd.,Pharmaceuticals & Drugs
118854fa-25b6-11ec-8df1-8c859079d2ba,UCL,Ushanti Colour Chem Ltd.,Chemicals
11885574-25b6-11ec-ae49-8c859079d2ba,539939,Yash Chemex Ltd.,Trading
118855e2-25b6-11ec-8362-8c859079d2ba,ROSSARI,Rossari Biotech Ltd.,Chemicals
1188565a-25b6-11ec-9922-8c859079d2ba,MAHESHWARI,Maheshwari Logistics Ltd.,Logistics
118856c8-25b6-11ec-b932-8c859079d2ba,542383,Ritco Logistics Ltd.,Logistics
11885740-25b6-11ec-934f-8c859079d2ba,534064,Alliance Integrated Metaliks Ltd.,Engineering - Industrial Equipments
118857ae-25b6-11ec-9aa8-8c859079d2ba,INDOSTAR,Indostar Capital Finance Ltd.,Finance - NBFC
11885826-25b6-11ec-b5b2-8c859079d2ba,SHALBY,Shalby Ltd.,Hospital & Healthcare Services
1188589e-25b6-11ec-b05a-8c859079d2ba,535910,Money Masters Leasing & Finance Ltd.,Finance - NBFC
1188590c-25b6-11ec-932b-8c859079d2ba,GLAND,Gland Pharma Ltd.,Pharmaceuticals & Drugs
1188597a-25b6-11ec-9718-8c859079d2ba,METROPOLIS,Metropolis Healthcare Ltd.,Hospital & Healthcare Services
118859f4-25b6-11ec-a943-8c859079d2ba,534422,Looks Health Services Ltd.,Hospital & Healthcare Services
11885a62-25b6-11ec-9656-8c859079d2ba,536974,Captain Polyplast Ltd.,Plastic Products
11885acc-25b6-11ec-a87a-8c859079d2ba,534338,Maxheights Infrastructure Ltd.,Construction - Real Estate
11885b3a-25b6-11ec-a3e6-8c859079d2ba,HOMEFIRST,Home First Finance Company India Ltd.,Finance - Housing
11885ba8-25b6-11ec-a7cd-8c859079d2ba,539528,Aayush Food & Herbs Ltd.,Pharmaceuticals & Drugs
11885c18-25b6-11ec-bd4c-8c859079d2ba,PROZONINTU,Prozone Intu Properties Ltd.,Construction - Real Estate
11885c90-25b6-11ec-b003-8c859079d2ba,539196,Amba Enterprises Ltd.,Engineering - Industrial Equipments
11885cfe-25b6-11ec-96b8-8c859079d2ba,ARTEMISMED,Artemis Medicare Services Ltd.,Hospital & Healthcare Services
11885d76-25b6-11ec-9ae9-8c859079d2ba,534563,Max Alert Systems Ltd.,Engineering
11885de4-25b6-11ec-852f-8c859079d2ba,539120,Bangalore Fort Farms Ltd.,Trading
11885e5c-25b6-11ec-9ecb-8c859079d2ba,LYPSAGEMS,Lypsa Gems & Jewellery Ltd.,Trading
11885eca-25b6-11ec-8547-8c859079d2ba,538607,Toyam Industries Ltd.,Finance - Stock Broking
11885f38-25b6-11ec-86b7-8c859079d2ba,540023,Colorchips New Media Ltd.,TV Broadcasting & Software Production
11885fb0-25b6-11ec-9fc1-8c859079d2ba,542013,Dolfin Rubbers Ltd.,Rubber  Products
11886028-25b6-11ec-b593-8c859079d2ba,538743,Mudunuru Ltd.,IT - Software
11886098-25b6-11ec-8180-8c859079d2ba,534618,Waaree Renewable Technologies Ltd.,Finance - NBFC
1188610c-25b6-11ec-96b2-8c859079d2ba,539561,Remedium Lifecare Ltd.,Trading
1188617a-25b6-11ec-abf4-8c859079d2ba,VMART,V-Mart Retail Ltd.,Retailing
118861e2-25b6-11ec-9a33-8c859079d2ba,SEPOWER,S.E. Power Ltd.,Power Generation-Distribution
11886246-25b6-11ec-b1a7-8c859079d2ba,AMTL,Advance Metering Technology Ltd.,Engineering - Industrial Equipments
118862a8-25b6-11ec-9cde-8c859079d2ba,534600,JTL Infra Ltd.,Steel & Iron Products
11886318-25b6-11ec-9159-8c859079d2ba,534659,Jointeca Education Solutions Ltd.,IT - Software
11886386-25b6-11ec-a518-8c859079d2ba,INNOVATIVE,Innovative Tyres & Tubes Ltd.,Tyres & Allied
118863fa-25b6-11ec-baca-8c859079d2ba,539005,Jayatma Enterprises Ltd.,Agriculture
11886468-25b6-11ec-919a-8c859079d2ba,534680,SRG Housing Finance Ltd.,Finance - Housing
118864d8-25b6-11ec-a4ac-8c859079d2ba,534691,Comfort Commotrade Ltd.,Finance - Stock Broking
11886550-25b6-11ec-a478-8c859079d2ba,534639,Vinayak Polycon International Ltd.,Plastic Products
118865be-25b6-11ec-930d-8c859079d2ba,THEJO,Thejo Engineering Ltd.,Engineering
11886636-25b6-11ec-a254-8c859079d2ba,534707,Aditri Industries Ltd.,Textile
118866a4-25b6-11ec-9b8a-8c859079d2ba,538896,Kanchi Karpooram Ltd.,Chemicals
1188671c-25b6-11ec-a651-8c859079d2ba,539255,Star Delta Transformers Ltd.,Electric Equipment
1188678a-25b6-11ec-b8f1-8c859079d2ba,538634,Vasundhara Rasayans Ltd.,Chemicals
11886802-25b6-11ec-bb00-8c859079d2ba,534731,Bronze Infra-Tech Ltd.,Construction - Real Estate
11886870-25b6-11ec-98d0-8c859079d2ba,534732,Intellivate Capital Advisors Ltd.,Miscellaneous
11886a28-25b6-11ec-950a-8c859079d2ba,534733,Supremex Shine Steels Ltd.,Trading
11886a9e-25b6-11ec-8b20-8c859079d2ba,SHYAMCENT,Shyam Century Ferrous Ltd.,Ferro & Silica Manganese
11886b18-25b6-11ec-8fa7-8c859079d2ba,540269,Super Fine Knitters Ltd.,Textile
11886b86-25b6-11ec-8ca3-8c859079d2ba,VETO,Veto Switchgears And Cables Ltd.,Electric Equipment
11886bfe-25b6-11ec-b72c-8c859079d2ba,SREEL,Sreeleathers Ltd.,Trading
11886c6c-25b6-11ec-a2c4-8c859079d2ba,PAVNAIND,Pavna Industries Ltd.,Engineering - Industrial Equipments
11886ce4-25b6-11ec-b465-8c859079d2ba,534796,CDG Petchem Ltd.,Plastic Products
11886d52-25b6-11ec-9202-8c859079d2ba,SATIN,Satin Creditcare Network Ltd.,Finance Term Lending
11886dca-25b6-11ec-b516-8c859079d2ba,SPCENET,Spacenet Enterprises India Ltd.,Miscellaneous
11886e38-25b6-11ec-a1a3-8c859079d2ba,540385,KD Leisures Ltd.,Finance - Investment
11886eb0-25b6-11ec-ad3b-8c859079d2ba,NEOGEN,Neogen Chemicals Ltd.,Chemicals
11886f28-25b6-11ec-be5c-8c859079d2ba,538963,Pact Industries Ltd.,Textile
11886f98-25b6-11ec-a2db-8c859079d2ba,534920,Covidh Technologies Ltd.,Miscellaneous
1188700c-25b6-11ec-ac2d-8c859079d2ba,535136,NIBE Ltd.,Textile - Weaving
11887086-25b6-11ec-945c-8c859079d2ba,537750,Kiran Vyapar Ltd.,Finance - NBFC
118870f4-25b6-11ec-a672-8c859079d2ba,NDGL,Naga Dhunseri Group Ltd.,Finance - Investment
1188716c-25b6-11ec-8f86-8c859079d2ba,535217,HPC Biosciences Ltd.,Agriculture
118871da-25b6-11ec-ac77-8c859079d2ba,536709,Ind Renewable Energy Ltd.,Engineering - Construction
11887248-25b6-11ec-9b82-8c859079d2ba,535204,Mukta Agriculture Ltd.,Trading
118872c0-25b6-11ec-b202-8c859079d2ba,535205,Mystic Electronics Ltd.,Trading
1188732e-25b6-11ec-9982-8c859079d2ba,ABCAPITAL,Aditya Birla Capital Ltd.,Finance - NBFC
118873a6-25b6-11ec-88b5-8c859079d2ba,ORIENTCEM,Orient Cement Ltd.,Cement & Construction Materials
11887414-25b6-11ec-a501-8c859079d2ba,535431,GCM Securities Ltd.,Finance - Stock Broking
1188748c-25b6-11ec-8597-8c859079d2ba,535387,Lakhotia Polyesters (India) Ltd.,Textile - Manmade  Fibres
11887506-25b6-11ec-938a-8c859079d2ba,535267,Comfort Fincap Ltd.,Finance - NBFC
1188757a-25b6-11ec-886c-8c859079d2ba,INCREDIBLE,Incredible Industries Ltd.,Steel & Iron Products
118875e8-25b6-11ec-9332-8c859079d2ba,539177,Authum Investment & Infrastructure Ltd.,Finance - Investment
11887662-25b6-11ec-8c4f-8c859079d2ba,539288,AVI Polymers Ltd.,Trading
118876d0-25b6-11ec-8640-8c859079d2ba,NIBL,NRB Industrial Bearings Ltd.,Bearings
11887748-25b6-11ec-b3ae-8c859079d2ba,538653,Ejecta Marketing Ltd.,Trading
118877b6-25b6-11ec-a121-8c859079d2ba,540135,ARC Finance Ltd.,Finance - NBFC
1188782e-25b6-11ec-8b5b-8c859079d2ba,538611,Real Touch Finance Ltd.,Finance - Investment
1188789c-25b6-11ec-96cd-8c859079d2ba,536965,BP Capital Ltd.,Finance - NBFC
11887914-25b6-11ec-bd0b-8c859079d2ba,539198,Capfin India Ltd.,Finance - Investment
11887982-25b6-11ec-adc7-8c859079d2ba,538476,Capital Trade Links Ltd.,Finance - NBFC
118879fa-25b6-11ec-928f-8c859079d2ba,540829,Chandrima Mercantiles Ltd.,Trading
11887a68-25b6-11ec-bd2e-8c859079d2ba,538433,Classic Global Finance & Capital Ltd.,Finance - Investment
11887ad8-25b6-11ec-86fd-8c859079d2ba,538965,Concord Drugs Ltd.,Pharmaceuticals & Drugs
11887b4c-25b6-11ec-b9c1-8c859079d2ba,538868,Continental Securities Ltd.,Finance - NBFC
11887bc6-25b6-11ec-992a-8c859079d2ba,539527,Creative Castings Ltd.,Castings-Forgings
11887c34-25b6-11ec-8953-8c859079d2ba,542906,Easun Capital Markets Ltd.,Finance - Investment
11887cac-25b6-11ec-9585-8c859079d2ba,538708,Econo Trade (India) Ltd.,Finance - Investment
11887d1a-25b6-11ec-9d3f-8c859079d2ba,EQUITAS,Equitas Holdings Ltd.,Finance - NBFC
11887d92-25b6-11ec-b34c-8c859079d2ba,539544,Abhishek Infraventures Ltd.,Finance - Stock Broking
11887e00-25b6-11ec-8152-8c859079d2ba,539767,Mega Nirman & Industries Ltd.,Finance - Investment
11887e6e-25b6-11ec-840a-8c859079d2ba,539770,Darjeeling Ropeway Co Ltd.,Finance - Investment
11887ee6-25b6-11ec-9d91-8c859079d2ba,538542,Goldcoin Health Foods Ltd.,Consumer Food
11887f5e-25b6-11ec-8e4a-8c859079d2ba,539522,Grovy India Ltd.,Finance - Investment
11887fcc-25b6-11ec-a578-8c859079d2ba,539176,Hawa Engineers Ltd.,Engineering - Industrial Equipments
11888046-25b6-11ec-9077-8c859079d2ba,539518,Uday Jewellery Industries Ltd.,Diamond  &  Jewellery
118880b4-25b6-11ec-bfba-8c859079d2ba,IFGLEXPOR,IFGL Refractories Ltd.,Refractories
11888128-25b6-11ec-b93e-8c859079d2ba,IIFLSEC,IIFL Securities Ltd.,Finance - Investment
11888198-25b6-11ec-8685-8c859079d2ba,536868,Integra Telecommunication And Software Ltd.,IT - Software
11888210-25b6-11ec-9dc8-8c859079d2ba,539393,Kabra Commercial Ltd.,Trading
1188827e-25b6-11ec-a07d-8c859079d2ba,542351,Gloster Ltd.,Textile
118882f6-25b6-11ec-bf25-8c859079d2ba,539494,Smart Finsec Ltd.,Finance - NBFC
11888364-25b6-11ec-b6f4-8c859079d2ba,535566,KIFS Financial Services Ltd.,Finance - NBFC
118883dc-25b6-11ec-a7d5-8c859079d2ba,539384,Krishna Capital And Securities Ltd.,Finance - NBFC
1188844a-25b6-11ec-ba17-8c859079d2ba,537800,Mangalam Industrial Finance Ltd.,Finance - NBFC
118884c2-25b6-11ec-bda7-8c859079d2ba,539762,Modern Converters Ltd.,Finance - Investment
11888530-25b6-11ec-ac86-8c859079d2ba,539016,NEIL Industries Ltd.,Finance - NBFC
118885a8-25b6-11ec-8b72-8c859079d2ba,VIJIFIN,Viji Finance Ltd.,Finance - NBFC
11888628-25b6-11ec-b4ab-8c859079d2ba,535647,SDC Techmedia Ltd.,"Film Production, Distribution & Entertainment"
11888698-25b6-11ec-af7f-8c859079d2ba,538647,Suvifin Credit Solutions Ltd.,Finance - NBFC
1188871a-25b6-11ec-884b-8c859079d2ba,539773,Advik Capital Ltd.,Electric Equipment
11888792-25b6-11ec-9cb3-8c859079d2ba,539669,RGF Capital Markets Ltd.,Finance - NBFC
11888800-25b6-11ec-b013-8c859079d2ba,539435,Richfield Financial Services Ltd.,Finance - NBFC
11888878-25b6-11ec-a23e-8c859079d2ba,539875,RSD Finance Ltd.,Finance - NBFC
118888e6-25b6-11ec-b65d-8c859079d2ba,538395,NAM Securities Ltd.,Finance - Stock Broking
11888954-25b6-11ec-86e9-8c859079d2ba,539409,Neeraj Paper Marketing Ltd.,Trading
118889cc-25b6-11ec-9a9b-8c859079d2ba,540243,New Light Apparels Ltd.,Textile
11888a46-25b6-11ec-8645-8c859079d2ba,539598,Oracle Credit Ltd.,Finance - NBFC
11888aba-25b6-11ec-817d-8c859079d2ba,539113,Paul Merchants Ltd.,Finance - Investment
11888b28-25b6-11ec-8cb8-8c859079d2ba,539006,PTC Industries Ltd.,Castings-Forgings
11888ba2-25b6-11ec-812e-8c859079d2ba,539090,Rajputana Investment & Finance Ltd.,Finance - Investment
11888c10-25b6-11ec-b69a-8c859079d2ba,540175,Regency Fincorp Ltd.,Finance - Investment
11888c88-25b6-11ec-8163-8c859079d2ba,BESTAGRO,Best Agrolife Ltd.,Pesticides & Agrochemicals
11888cf6-25b6-11ec-8ade-8c859079d2ba,540181,Salem Erode Investments Ltd.,Finance - NBFC
11888d64-25b6-11ec-97c6-8c859079d2ba,538992,Sar Auto Products Ltd.,Auto Ancillary
11888ddc-25b6-11ec-be4a-8c859079d2ba,538875,Sellwin Traders Ltd.,Finance - Investment
11888e4a-25b6-11ec-8efa-8c859079d2ba,539895,Shalimar Agencies Ltd.,Finance - Investment
11888ec2-25b6-11ec-a693-8c859079d2ba,540221,Shashank Traders Ltd.,Trading
11888f30-25b6-11ec-8bda-8c859079d2ba,539470,Shree Ganesh Bio-Tech (India) Ltd.,Agriculture
11888fa8-25b6-11ec-b32d-8c859079d2ba,538923,Sofcom Systems Ltd.,Finance - NBFC
11889018-25b6-11ec-99d4-8c859079d2ba,539221,Sportking India Ltd.,Textile
1188908c-25b6-11ec-86a1-8c859079d2ba,535667,India Finsec Ltd.,Finance - NBFC
118890fa-25b6-11ec-a498-8c859079d2ba,540955,Tasty Dairy Specialities Ltd.,Consumer Food
11889174-25b6-11ec-8334-8c859079d2ba,536493,JK Agri Genetics Ltd.,Agriculture
118891e2-25b6-11ec-96ae-8c859079d2ba,539833,Shivom Investment & Consultancy Ltd.,Finance - NBFC
1188925a-25b6-11ec-a823-8c859079d2ba,539224,HCKK Ventures Ltd.,Finance - Investment
118892c8-25b6-11ec-95da-8c859079d2ba,540253,Shree Nidhi Trading Co Ltd.,Finance - Others
11889340-25b6-11ec-902f-8c859079d2ba,538943,Sonal Mercantile Ltd.,Finance - NBFC
118893ae-25b6-11ec-b738-8c859079d2ba,538891,Magellanic Cloud Ltd.,Finance - Investment
11889426-25b6-11ec-8b38-8c859079d2ba,540211,Sparkling (India) Finshares Ltd.,Finance - Investment
1188949e-25b6-11ec-98d8-8c859079d2ba,539119,Jain Marmo Industries Ltd.,Ceramics-Marble-Granite-Sanitaryware
1188950c-25b6-11ec-81aa-8c859079d2ba,539947,Jindal Leasefin Ltd.,Finance - Investment
11889586-25b6-11ec-aadd-8c859079d2ba,538539,J Taparia Projects Ltd.,Finance - Investment
118895f4-25b6-11ec-9776-8c859079d2ba,539910,Kome-On Communication Ltd.,"Film Production, Distribution & Entertainment"
11889668-25b6-11ec-ad7b-8c859079d2ba,537838,Negotium International Trade Ltd.,Trading
118896d8-25b6-11ec-a725-8c859079d2ba,540570,Variman Global Enterprises Ltd.,Construction - Real Estate
11889750-25b6-11ec-a900-8c859079d2ba,538714,Suchitra Finance & Trading Co Ltd.,Finance - NBFC
118897be-25b6-11ec-80c3-8c859079d2ba,539117,Sujala Trading & Holdings Ltd.,Finance - Investment
11889836-25b6-11ec-96ae-8c859079d2ba,538464,Thirani Projects Ltd.,Finance - NBFC
118898a4-25b6-11ec-b105-8c859079d2ba,538772,Niyogin Fintech Ltd.,Finance - Investment
1188991c-25b6-11ec-8aa4-8c859079d2ba,535694,eDynamics Solutions Ltd.,Retailing
1188998a-25b6-11ec-8ba2-8c859079d2ba,535657,ObjectOne Information Systems Ltd.,IT - Software
11889a02-25b6-11ec-ade9-8c859079d2ba,FLFL,Future Lifestyle Fashions Ltd.,Retailing
11889a70-25b6-11ec-83c1-8c859079d2ba,539115,Alan Scott Industriess Ltd.,Textile
11889ade-25b6-11ec-9598-8c859079d2ba,539291,Ozone World Ltd.,Trading
11889b58-25b6-11ec-9fe0-8c859079d2ba,537707,ETT Ltd.,Construction - Real Estate
11889bc6-25b6-11ec-ad78-8c859079d2ba,539479,GTV Engineering Ltd.,Engineering
11889c3a-25b6-11ec-97e0-8c859079d2ba,539175,Indra Industries Ltd.,Fertilizers
11889ca8-25b6-11ec-9bab-8c859079d2ba,539894,Madhav Infra Projects Ltd.,Engineering - Construction
11889d22-25b6-11ec-9573-8c859079d2ba,538787,Goenka Business & Finance Ltd.,Finance - NBFC
11889d90-25b6-11ec-9977-8c859079d2ba,539692,Interactive Financial Services Ltd.,IT - Software
11889e08-25b6-11ec-a673-8c859079d2ba,539835,Superior Finlease Ltd.,Finance - Investment
11889e76-25b6-11ec-b5ae-8c859079d2ba,535730,Khoobsurat Ltd.,Finance - Investment
11889eee-25b6-11ec-9b80-8c859079d2ba,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd.,Finance - Investment
11889f66-25b6-11ec-9927-8c859079d2ba,535916,Alacrity Securities Ltd.,Finance - Stock Broking
11889fd4-25b6-11ec-9d6d-8c859079d2ba,536128,VKJ Infradevelopers Ltd.,Engineering - Construction
1188a04c-25b6-11ec-8276-8c859079d2ba,536170,Kushal Ltd.,Trading
1188a0ba-25b6-11ec-9dd1-8c859079d2ba,SUBCAPCITY,International Constructions Ltd.,Finance - NBFC
1188a134-25b6-11ec-8cb0-8c859079d2ba,542117,Netripples Software Ltd.,IT - Software
1188a19e-25b6-11ec-bf9d-8c859079d2ba,539927,Likhami Consulting Ltd.,Engineering
1188a218-25b6-11ec-820a-8c859079d2ba,INTEGRA,Integra Garments And Textiles Ltd.,Textile
1188a286-25b6-11ec-8714-8c859079d2ba,536264,Tiger Logistics (India) Ltd.,Logistics
1188a2fe-25b6-11ec-91c5-8c859079d2ba,536456,RJ Bio-Tech Ltd.,Agriculture
1188a36c-25b6-11ec-adb6-8c859079d2ba,538920,Vintage Coffee & Beverages Ltd.,Trading
1188a3da-25b6-11ec-9783-8c859079d2ba,539278,Symbiox Investment & Trading Co Ltd.,Trading
1188a452-25b6-11ec-ba97-8c859079d2ba,539143,Panth Infinity Ltd.,Trading
1188a4ca-25b6-11ec-8de7-8c859079d2ba,539574,Sunshine Capital Ltd.,Finance - NBFC
1188a538-25b6-11ec-9937-8c859079d2ba,538597,TTI Enterprise Ltd.,Finance - NBFC
1188aac6-25b6-11ec-8eab-8c859079d2ba,540097,Visco Trade Associates Ltd.,Finance - NBFC
1188abbe-25b6-11ec-a88e-8c859079d2ba,538451,Worth Investment & Trading Co Ltd.,Finance - NBFC
1188cea8-25b6-11ec-97af-8c859079d2ba,536672,VCU Data Management Ltd.,IT - Software
1188cf74-25b6-11ec-9f2a-8c859079d2ba,536738,Stellar Capital Services Ltd.,Finance - NBFC
1188cffe-25b6-11ec-9055-8c859079d2ba,540550,Yug Decor Ltd.,Chemicals
1188d076-25b6-11ec-82d6-8c859079d2ba,536659,PVV Infra Ltd.,Construction - Real Estate
1188d0f8-25b6-11ec-ae36-8c859079d2ba,GUJGASLTD,Gujarat Gas Ltd.,Gas Transmission-Marketing
1188d170-25b6-11ec-8504-8c859079d2ba,536846,Yuranus Infrastructure Ltd.,Construction - Real Estate
1188d1e8-25b6-11ec-bf0e-8c859079d2ba,538942,Mercantile Ventures Ltd.,Finance - NBFC
1188d258-25b6-11ec-85cc-8c859079d2ba,537069,Arnold Holdings Ltd.,Finance - NBFC
1188d2cc-25b6-11ec-964d-8c859079d2ba,537259,Suyog Telematics Ltd.,Miscellaneous
1188d346-25b6-11ec-bb44-8c859079d2ba,537254,RCI Industries & Technologies Ltd.,Metal - Non Ferrous
1188d3be-25b6-11ec-8613-8c859079d2ba,537326,Chemtech Industrial Valves Ltd.,Trading
